Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66b401a3ab1e16e7cd7383bc,6313bb3b3d3981dc7402a033,APPROVED,Not Applicable,2024-08-07T23:22:18.346000Z,2024-08-07T23:27:01.841000Z,2024-08-09T13:20:57.724000Z,2024-08-07T23:27:02.362961Z,284.0,6B57058C,854,25,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66b401a4416a95dcd4d33f1f,604954e0c32f8060c52eee57,APPROVED,Not Applicable,2024-08-07T23:23:10.168000Z,2024-08-07T23:26:38.932000Z,2024-08-09T13:20:58.347000Z,2024-08-07T23:26:39.572154Z,209.0,6B57058C,642,29,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66b401a526b7c002686840f7,55bd6a44fdf99b4c1b12562d,APPROVED,Not Applicable,2024-08-07T23:22:13.182000Z,2024-08-07T23:27:10.641000Z,2024-08-09T13:20:58.887000Z,2024-08-07T23:27:12.554806Z,298.0,6B57058C,730,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66b401a66dfaeaed62184361,5e729b518c8f271f022e0dda,APPROVED,Not Applicable,2024-08-07T23:22:26.080000Z,2024-08-07T23:27:44.830000Z,2024-08-09T13:20:59.245000Z,2024-08-07T23:27:46.901862Z,319.0,6B57058C,635,30,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66b401a6b38cc3945bded7b3,5fa562e3b58abe00096ee2d4,APPROVED,Not Applicable,2024-08-07T23:22:32.915000Z,2024-08-07T23:25:40.417000Z,2024-08-09T13:20:59.843000Z,2024-08-07T23:25:41.137688Z,188.0,6B57058C,349,30,Female,White,United States,United States,United States,English,Yes,Full-Time
66b401a6dd560477a9b0c607,5dc018fc2e1bfa4504eb4ce5,APPROVED,Not Applicable,2024-08-07T23:22:23.811000Z,2024-08-07T23:28:40.081000Z,2024-08-09T13:21:07.674000Z,2024-08-07T23:30:49.665004Z,377.0,6B57058C,556,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66b401a6f4d38453ef394b44,55cc7cfb74297e0005235c27,APPROVED,Not Applicable,2024-08-07T23:22:19.164000Z,2024-08-07T23:27:28.079000Z,2024-08-09T13:21:00.319000Z,2024-08-07T23:27:28.758173Z,309.0,6B57058C,3032,34,Female,White,United States,United States,United States,English,No,Full-Time
66b401a855e351e35327f4f8,6276d97e209059496d37bf74,APPROVED,Not Applicable,2024-08-07T23:23:02.496000Z,2024-08-07T23:30:07.003000Z,2024-08-09T13:21:00.694000Z,2024-08-07T23:31:01.200571Z,425.0,6B57058C,4887,57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66b401a8be016eada606c521,5c1c2c51e2d9150001b5737e,APPROVED,Not Applicable,2024-08-07T23:22:22.599000Z,2024-08-07T23:30:03.085000Z,2024-08-09T13:21:01.209000Z,2024-08-07T23:30:59.428345Z,461.0,6B57058C,5685,43,Female,White,United States,United States,United States,English,No,Full-Time
66b401a9511cc13327ee491c,55e5d5fdc70c7a000b2a5bac,APPROVED,Not Applicable,2024-08-07T23:22:23.721000Z,2024-08-07T23:27:27.580000Z,2024-08-09T13:21:01.696000Z,2024-08-07T23:27:28.282123Z,304.0,6B57058C,3726,44,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66b401ac412fd2c6f7b899ec,5e7247f3be8fd016888bafac,APPROVED,Not Applicable,2024-08-07T23:22:23.967000Z,2024-08-07T23:27:26.859000Z,2024-08-09T13:21:01.984000Z,2024-08-07T23:27:27.520129Z,303.0,6B57058C,5403,53,Female,White,United States,United States,United States,English,No,Full-Time
66b401ad0cf997e36e06c510,5f8b3c348183d30f91832a2b,APPROVED,Not Applicable,2024-08-07T23:25:33.836000Z,2024-08-07T23:44:11.219000Z,2024-08-09T13:21:02.263000Z,2024-08-07T23:44:11.812947Z,1118.0,6B57058C,3494,24,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
66b401ae36af8ede88109e79,665280df3c6d42361bf2d358,APPROVED,Not Applicable,2024-08-07T23:22:25.928000Z,2024-08-07T23:30:14.620000Z,2024-08-09T13:21:08.036000Z,2024-08-07T23:31:04.883920Z,469.0,6B57058C,166,26,Male,White,United States,United States,United States,English,No,Part-Time
66b401aed2d981a3ab6843f4,5aa806e7777df200016088c5,APPROVED,Not Applicable,2024-08-07T23:22:40.941000Z,2024-08-07T23:29:23.716000Z,2024-08-09T13:21:02.661000Z,2024-08-07T23:30:53.188169Z,403.0,6B57058C,5665,36,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66b401afc9664aa3daac1cfe,654a44f0addb5f41f1705b75,APPROVED,Not Applicable,2024-08-07T23:22:30.852000Z,2024-08-07T23:35:53.840000Z,2024-08-09T13:21:08.417000Z,2024-08-07T23:35:54.935101Z,803.0,6B57058C,728,45,Male,Black,Nigeria,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66b401afca8d80766297722f,58ccfada8460040001e1ec4f,APPROVED,Not Applicable,2024-08-07T23:22:23.127000Z,2024-08-07T23:34:07.900000Z,2024-08-09T13:21:02.943000Z,2024-08-07T23:34:08.460083Z,705.0,6B57058C,901,25,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
66b401b011232af79aae88e7,5f46cd85e858dd0a24269315,APPROVED,Not Applicable,2024-08-07T23:22:28.721000Z,2024-08-07T23:30:29.982000Z,2024-08-09T13:21:03.237000Z,2024-08-07T23:31:13.662815Z,482.0,6B57058C,2059,66,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66b401b0ae78bb768cd68fc0,62fb8e94ce94179d6a4e8277,APPROVED,Not Applicable,2024-08-07T23:22:39.784000Z,2024-08-07T23:26:21.260000Z,2024-08-09T13:21:03.525000Z,2024-08-07T23:26:23.409957Z,222.0,6B57058C,643,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66b401b1a5152f16d0208274,5c6071a1e1df700001ca8bf1,APPROVED,Not Applicable,2024-08-07T23:22:30.022000Z,2024-08-07T23:28:46.853000Z,2024-08-09T13:21:03.804000Z,2024-08-07T23:30:46.451526Z,377.0,6B57058C,3334,43,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66b401b21b3f9ce1d234fc9a,646dc9848e53ff1705d8c9c5,APPROVED,Not Applicable,2024-08-07T23:22:26.357000Z,2024-08-07T23:36:12.945000Z,2024-08-09T13:21:04.088000Z,2024-08-07T23:36:22.213448Z,827.0,6B57058C,622,49,Female,Other,United States,United Kingdom,United States,English,DATA_EXPIRED,Other
66b401b27d03c0e3cb02e1cc,65f8d23136abafe80c61998a,APPROVED,Not Applicable,2024-08-07T23:22:30.298000Z,2024-08-07T23:27:06.144000Z,2024-08-09T13:21:08.850000Z,2024-08-07T23:27:09.432962Z,276.0,6B57058C,157,28,Male,White,United States,United States,United States,English,Yes,Full-Time
66b401b389cec92fb221cae2,5aea56160335e200019ea543,APPROVED,Not Applicable,2024-08-07T23:22:34.967000Z,2024-08-07T23:28:44.710000Z,2024-08-09T13:21:09.625000Z,2024-08-07T23:30:46.057795Z,370.0,6B57058C,7224,55,Male,White,United States,United States,United States,English,No,Full-Time
66b401b3a5152f16d0208277,65f70aaa07cf9f1befd47e7b,APPROVED,Not Applicable,2024-08-07T23:22:34.992000Z,2024-08-07T23:29:32.949000Z,2024-08-09T13:21:10Z,2024-08-07T23:30:54.395297Z,418.0,6B57058C,856,39,Male,White,United States,United States,United States,English,No,Full-Time
66b401b3e7f401d68362b08f,61bb392e40db417c1a138dcb,APPROVED,Not Applicable,2024-08-07T23:22:44.867000Z,2024-08-07T23:31:16.150000Z,2024-08-09T13:21:04.384000Z,2024-08-07T23:31:44.728992Z,512.0,6B57058C,6756,50,Female,White,United States,United States,United States,English,No,Full-Time
66b401b3f6ce695b4a33d9af,62fc25ef4ce0d3d169b7a120,APPROVED,Not Applicable,2024-08-07T23:22:27.682000Z,2024-08-07T23:29:41.885000Z,2024-08-09T13:21:04.692000Z,2024-08-07T23:30:55.289975Z,435.0,6B57058C,3825,32,Female,White,United States,United States,United States,English,No,Other
66b401b4c556cfdbc90e1e7d,5cc310bef457fc0013d42743,APPROVED,Not Applicable,2024-08-07T23:22:32.328000Z,2024-08-07T23:26:40.829000Z,2024-08-09T13:21:10.298000Z,2024-08-07T23:26:41.452801Z,249.0,6B57058C,1784,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
66b401b50ba900d05afe5fb6,5d951ede9b6f880018f63b6e,APPROVED,Not Applicable,2024-08-07T23:22:33.424000Z,2024-08-07T23:25:55.478000Z,2024-08-09T13:21:10.586000Z,2024-08-07T23:25:57.662143Z,203.0,6B57058C,5439,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66b401b5205ffc63bc59d173,565c6791c121fe0012fc3caf,APPROVED,Not Applicable,2024-08-07T23:22:42.916000Z,2024-08-07T23:27:42.409000Z,2024-08-09T13:21:04.993000Z,2024-08-07T23:27:42.998560Z,300.0,6B57058C,4763,37,Female,White,United States,United States,United States,English,No,Full-Time
66b401b5376b159c30ee4810,650392fe8aea9d3456ad769c,APPROVED,Not Applicable,2024-08-07T23:22:33.894000Z,2024-08-07T23:29:49.245000Z,2024-08-09T13:21:05.270000Z,2024-08-07T23:30:57.401199Z,436.0,6B57058C,1542,46,Female,White,United States,United States,United States,English,No,Other
66b401b5c556cfdbc90e1e80,6642aaff6b9eaa6fcd640b60,APPROVED,Not Applicable,2024-08-07T23:24:01.812000Z,2024-08-07T23:30:59.942000Z,2024-08-09T13:21:10.870000Z,2024-08-07T23:31:35.419073Z,419.0,6B57058C,288,30,Male,White,United States,United States,United States,English,Yes,Full-Time
66b401b61b3f9ce1d234fc9d,577f70d1454e5400015f1845,APPROVED,Not Applicable,2024-08-07T23:22:34.326000Z,2024-08-07T23:29:54.283000Z,2024-08-09T13:21:11.153000Z,2024-08-07T23:30:57.907241Z,440.0,6B57058C,7061,64,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66b401b6c0d334410a367631,660cda55786e37b1cbb49717,APPROVED,Not Applicable,2024-08-07T23:22:38.994000Z,2024-08-07T23:27:06.462000Z,2024-08-09T13:21:11.430000Z,2024-08-07T23:27:09.746305Z,268.0,6B57058C,838,37,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
66b401b71a100a9025485f81,6601a1251731342a7891c4f1,APPROVED,Not Applicable,2024-08-07T23:23:03.767000Z,2024-08-07T23:55:04.963000Z,2024-08-09T13:21:11.751000Z,2024-08-08T00:04:32.379548Z,1922.0,6B57058C,704,33,Male,Black,Ghana,United States,United States,English,Yes,Full-Time
66b401b75554ed93163c96c8,56b0ac5fe8b677000cdc0a34,APPROVED,Not Applicable,2024-08-07T23:22:38.132000Z,2024-08-07T23:27:11.185000Z,2024-08-09T13:21:05.593000Z,2024-08-07T23:27:12.763109Z,274.0,6B57058C,2651,46,Female,White,United States,United States,United States,English,No,Full-Time
66b401b7f126638e870c3946,662ae132d482fb6744a3d8c0,APPROVED,Not Applicable,2024-08-07T23:22:33.865000Z,2024-08-07T23:26:34.634000Z,2024-08-09T13:21:05.996000Z,2024-08-07T23:26:35.172332Z,241.0,6B57058C,212,39,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66b401b80b208a488f251087,6657b0d02e5dfa6c2663a647,APPROVED,Not Applicable,2024-08-07T23:22:40.724000Z,2024-08-07T23:30:06.442000Z,2024-08-09T13:21:12.037000Z,2024-08-07T23:31:00.758947Z,446.0,6B57058C,254,37,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66b401b81b992bc51dbc3aa4,65ee8cf661281c8eccd37fd0,APPROVED,Not Applicable,2024-08-07T23:22:37.531000Z,2024-08-07T23:39:15.269000Z,2024-08-09T13:21:06.294000Z,2024-08-07T23:41:22.015350Z,998.0,6B57058C,1092,31,Female,Other,United States,United States,United States,English,No,Full-Time
66b401b8be016eada606c524,628e0027890e402262ec3e33,APPROVED,Not Applicable,2024-08-07T23:22:39.037000Z,2024-08-07T23:27:55.784000Z,2024-08-09T13:21:12.315000Z,2024-08-07T23:30:26.655391Z,317.0,6B57058C,963,23,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66b401b8c074a817a80ce046,5dd9df0e946f7c97406a55ea,APPROVED,Not Applicable,2024-08-07T23:23:22.009000Z,2024-08-07T23:35:24.438000Z,2024-08-09T13:21:07.239000Z,2024-08-07T23:35:25.500556Z,723.0,6B57058C,4334,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66b401b9511cc13327ee4920,5bb756696322c5000159756c,APPROVED,Not Applicable,2024-08-07T23:22:33.899000Z,2024-08-07T23:29:48.773000Z,2024-08-09T13:21:12.625000Z,2024-08-07T23:30:57.041010Z,435.0,6B57058C,2754,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66b401b9bd626f70cd5613d2,5befb6e27c387400016983bf,APPROVED,Not Applicable,2024-08-07T23:22:33.485000Z,2024-08-07T23:27:42.821000Z,2024-08-09T13:21:12.904000Z,2024-08-07T23:27:43.431292Z,310.0,6B57058C,6412,37,Male,White,United States,United States,United States,English,No,Full-Time
66b401baf6ce695b4a33d9b2,662942069e781c3f1a1355c4,APPROVED,Not Applicable,2024-08-07T23:22:41.796000Z,2024-08-07T23:29:52.437000Z,2024-08-09T13:21:13.289000Z,2024-08-07T23:30:57.669936Z,431.0,6B57058C,267,49,Male,White,United States,United States,United States,English,No,Part-Time
66b401bb0cf997e36e06c51b,65385b6fc5c3ece263dc6085,APPROVED,Not Applicable,2024-08-07T23:22:35.982000Z,2024-08-07T23:41:26.812000Z,2024-08-09T13:21:13.646000Z,2024-08-07T23:42:06.832037Z,1131.0,6B57058C,571,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66b401bb36af8ede88109e7f,665f83f0981e75cd14707ae8,APPROVED,Not Applicable,2024-08-07T23:22:42.749000Z,2024-08-07T23:28:12.042000Z,2024-08-09T13:21:14.548000Z,2024-08-07T23:30:41.498803Z,330.0,6B57058C,396,34,Male,White,United States,United States,United States,English,No,Full-Time
66b401bc1a33def75e72e46a,62e154b0682e270b4acdf5ee,APPROVED,Not Applicable,2024-08-07T23:22:43.441000Z,2024-08-07T23:30:14.984000Z,2024-08-09T13:21:14.940000Z,2024-08-07T23:31:04.939545Z,452.0,6B57058C,1469,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66b401bcf7f5dc98e3561261,6631974094690f6997799b7c,APPROVED,Not Applicable,2024-08-07T23:23:36.610000Z,2024-08-07T23:31:50.249000Z,2024-08-09T13:21:15.302000Z,2024-08-07T23:31:51.085914Z,494.0,6B57058C,130,35,Male,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
66b401bd10b012aa740c3a29,63d2a4b549eb02187fd40092,APPROVED,Not Applicable,2024-08-07T23:22:44.445000Z,2024-08-07T23:31:26.075000Z,2024-08-09T13:21:15.654000Z,2024-08-07T23:31:47.101110Z,522.0,6B57058C,4325,39,Male,White,United States,United States,United States,English,No,Full-Time
66b401bd416a95dcd4d33f26,58ae2cb09e040a000139af76,APPROVED,Not Applicable,2024-08-07T23:22:40.012000Z,2024-08-07T23:30:46.649000Z,2024-08-09T13:21:16.005000Z,2024-08-07T23:31:25.087029Z,487.0,6B57058C,1855,32,Male,Asian,Sri Lanka,United Kingdom,Sri Lanka,English,No,Full-Time
66b401be030add3e95226e90,657322bd0c81d1e8853d38e8,APPROVED,Not Applicable,2024-08-07T23:22:38.680000Z,2024-08-07T23:27:35.207000Z,2024-08-09T13:21:16.285000Z,2024-08-07T23:27:36.709602Z,297.0,6B57058C,1352,30,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66b401be438744c8ea566c6b,669a8660d4a57296b3d666e1,APPROVED,Not Applicable,2024-08-07T23:22:57.662000Z,2024-08-07T23:26:28.229000Z,2024-08-09T13:21:16.578000Z,2024-08-07T23:26:28.980321Z,211.0,6B57058C,97,36,Male,White,United States,United States,United States,English,No,Full-Time
66b401ab4017117f6753e6a3,59906c57b2bf030001c4f1ce,RETURNED,Not Applicable,2024-08-07T23:32:19.621000Z,,,,,,3110,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
